reference no	sample no	contributor	enterer	created	sample name	country	state	ecozone	land mass	latitude	longitude	altitude value	altitude unit	habitat	altered habitat	protection	disturbance	MAT	CMT	WMT	MAP	life_form	genus	qualifier	species	count	count 2	relative abundance	count per day	mass (g)	comments
643	946	John Alroy	John Alroy	2014-05-23 21:07:05	Parque Estadual Vila Rica do Espírito Santo	Brazil	Paraná	Neotropical		-23.916677	-51.950008	330	meters	tropical/subtropical dry broadleaf forest		national/state park		20.15	15.900	24.400	1450.0	bats	Vampyressa		pusilla	2		0.007326	0.008333	9.01826649396946	
643	946	John Alroy	John Alroy	2014-05-23 21:07:05	Parque Estadual Vila Rica do Espírito Santo	Brazil	Paraná	Neotropical		-23.916677	-51.950008	330	meters	tropical/subtropical dry broadleaf forest		national/state park		20.15	15.900	24.400	1450.0	bats	Desmodus		rotundus	4		0.014652	0.016667	33.5420174862131	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Phyllostomus		hastatus	3		0.003576	0.041667	100.322797374663	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Carollia		perspicillata	4		0.004768	0.055556	19.6464636781075	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Sturnira		lilium	212		0.252682	2.944444	18.6634000180613	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Artibeus		lituratus	552		0.657926	7.666667	68.4610967423968	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Platyrrhinus		lineatus	12		0.014303	0.166667	22.7112792087774	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Pygoderma		bilabiatum	8		0.009535	0.111111	20.7414311400459	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Noctilio		leporinus	1		0.001192	0.013889	63.3258358405165	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Molossops		neglectus	13		0.015495	0.180556	10.988630487918	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Molossus		molossus	1		0.001192	0.013889	12.8844719631452	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Eptesicus		furinalis	19		0.022646	0.263889	9.59632521073645	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Lasiurus		blossevillii	1		0.001192	0.013889	8.0720697347965	
644	947	John Alroy	John Alroy	2014-05-24 11:45:16	Parque Municipal do Ingá	Brazil	Paraná	Neotropical		-23.416677	-51.916676			tropical/subtropical dry broadleaf forest	urban			20.15	15.900	24.400	1517.0	bats	Myotis		riparius	13		0.015495	0.180556	5.92243989285148	
646	949	John Alroy	John Alroy	2014-05-24 20:41:27	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Micronycteris		megalotis	6		0.024793		6.39910434376483	
646	949	John Alroy	John Alroy	2014-05-24 20:41:27	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Chrotopterus		auritus	8		0.033058		76.5716580250484	
646	949	John Alroy	John Alroy	2014-05-24 20:41:27	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Anoura		caudifer	1		0.004132		10.5986856167848	
646	949	John Alroy	John Alroy	2014-05-24 20:41:27	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Carollia		perspicillata	58		0.239669		19.6464636781075	
646	949	John Alroy	John Alroy	2014-05-24 20:41:27	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Sturnira		lilium	42		0.173554		18.6634000180613	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Platyrrhinus		lineatus	1		0.004132		22.7112792087774	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Artibeus		planirostris	13		0.053719		54.4272551533166	"A. jamaicensis"
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Artibeus		lituratus	96		0.396694		68.4610967423968	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Pygoderma		bilabiatum	3		0.012397		20.7414311400459	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Myotis		nigricans	6		0.024793		5.09853866526271	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Myotis		ruber	3		0.012397		6.75277720645365	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Eptesicus		furinalis	1		0.004132		9.59632521073645	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Eptesicus		diminutus	1		0.004132		10.6	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Histiotus		velatus	2		0.008264		8.69482604771366	
646	949	John Alroy	John Alroy	2014-05-24 20:41:28	Mata Godoy	Brazil	Paraná	Neotropical	continent	-23.058899	-51.035843			tropical/subtropical dry broadleaf forest					15.900	24.400	1548.0	bats	Lasiurus		sp.	1		0.004132		13.7989492936672	"L. borealis" (presumably a misidentification)
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Micronycteris		megalotis	1		0.011494		6.39910434376483	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Lonchorhina		aurita	2		0.022989		17	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Anoura		caudifer	3		0.034483		10.5986856167848	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Carollia		perspicillata	12		0.137931		19.6464636781075	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Sturnira		lilium	59		0.678161		18.6634000180613	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Platyrrhinus		lineatus	1		0.011494		22.7112792087774	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Artibeus		lituratus	2		0.022989		68.4610967423968	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Artibeus		fimbriatus	2		0.022989		62.3462556589449	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Desmodus		rotundus	1		0.011494		33.5420174862131	
647	950	John Alroy	John Alroy	2014-05-25 09:17:22	Fazenda Intervales	Brazil	São Paulo	Neotropical		-24.266678	-48.400009			tropical/subtropical moist broadleaf forest				20.000			1500.0	bats	Myotis	aff.	riparius	4		0.045977		5.92243989285148	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Artibeus		lituratus	106		0.585635		68.4610967423968	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Artibeus		planirostris	1		0.005525		54.4272551533166	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Artibeus		obscurus	3		0.016575		39.1714861974975	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Anoura		caudifer	2		0.011050		10.5986856167848	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Carollia		perspicillata	24		0.132597		19.6464636781075	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Chiroderma		doriae	1		0.005525		24.349670750175	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Desmodus		rotundus	10		0.055249		33.5420174862131	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Diphylla		ecaudata	2		0.011050		30.7307162585279	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Glossophaga		soricina	2		0.011050		10.5288910850252	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Micronycteris		megalotis	2		0.011050		6.39910434376483	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Mimon		bennettii	1		0.005525		31.0585587420932	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Phyllostomus		hastatus	16		0.088398		100.322797374663	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Sturnira		lilium	4		0.022099		18.6634000180613	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Tonatia		bidens	2		0.011050		29.6635210929387	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Vampyressa		pusilla	2		0.011050		9.01826649396946	
648	951	John Alroy	John Alroy	2014-05-25 09:37:54	Colonia Juliano Moreira	Brazil	Rio de Janeiro	Neotropical	continent	-22.950010	-43.383343			tropical/subtropical dry broadleaf forest	rural	national/state park		23.6	20.400	26.800	1290.0	bats	Noctilio		leporinus	3		0.016575		63.3258358405165	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Micronycteris		megalotis	2		0.005038	0.031250	6.39910434376483	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Chrotopterus		auritus	1		0.002519	0.015625	76.5716580250484	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Phyllostomus		hastatus	5		0.012594	0.078125	100.322797374663	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Phyllostomus		discolor	4		0.010076	0.062500	40.2673453811731	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Artibeus		fimbriatus	36		0.090680	0.562500	62.3462556589449	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Artibeus		planirostris	28		0.070529	0.437500	54.4272551533166	"A. jamaicensis"
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Artibeus		lituratus	238		0.599496	3.718750	68.4610967423968	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Platyrrhinus		lineatus	15		0.037783	0.234375	22.7112792087774	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Sturnira		lilium	25		0.062972	0.390625	18.6634000180613	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Desmodus		rotundus	9		0.022670	0.140625	33.5420174862131	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Carollia		perspicillata	29		0.073048	0.453125	19.6464636781075	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Lasiurus		blossevillii	1		0.002519	0.015625	8.0720697347965	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Myotis		nigricans	1		0.002519	0.015625	5.09853866526271	
649	952	John Alroy	John Alroy	2014-05-25 11:30:39	Fazenda Congonhas (native woodland)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest				20.15	15.900	24.400	1548.0	bats	Myotis		levis	3		0.007557	0.046875	5.49267554253915	
649	953	John Alroy	John Alroy	2014-05-25 11:31:43	Fazenda Congonhas (reforested area)	Brazil	Paraná	Neotropical		-23.038622	-50.934456	338	meters	tropical/subtropical dry broadleaf forest	secondary forest			20.15	15.900	24.400	1548.0	bats	Chrotopterus		auritus	3		0.028571	0.046875	76.5716580250484	
